issue_subtype_id,bim360_account_id,bim360_project_id,issue_type_id,issue_subtype,is_active,created_by,created_at,updated_by,updated_at,deleted_by,deleted_at
44069135-0a6b-4328-beff-095e5b1e8fc9,49df69ab-c266-4d49-951c-031b16f7a31f,55dbd6ba-a77b-401c-bb36-dc066d9c5afa,6b376069-e5c4-4eb8-b098-183dd7f7af2b,Safety Infraction,true,System,Thu Aug 02 2018 07:55:25 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 07:55:25 GMT+0000 (Coordinated Universal Time),,
a48fdc25-1d60-4c97-aab6-69233ff5488b,49df69ab-c266-4d49-951c-031b16f7a31f,55dbd6ba-a77b-401c-bb36-dc066d9c5afa,6b376069-e5c4-4eb8-b098-183dd7f7af2b,Safety,true,System,Thu Aug 02 2018 07:55:25 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 07:55:25 GMT+0000 (Coordinated Universal Time),,
64abbeaa-b9d4-4d84-b624-92b01adfeef2,49df69ab-c266-4d49-951c-031b16f7a31f,65a5d3b0-9b2e-4f43-bb01-ca1655ad5383,b267f13f-e03f-4918-b9cf-479206ebf6d4,Clash,false,System,Thu Feb 21 2019 19:35:00 GMT+0000 (Coordinated Universal Time),BJFER4LNYSV9,Thu Feb 21 2019 20:29:29 GMT+0000 (Coordinated Universal Time),,
9708f87b-1ce1-4118-b622-9058afd7c561,49df69ab-c266-4d49-951c-031b16f7a31f,65a5d3b0-9b2e-4f43-bb01-ca1655ad5383,b267f13f-e03f-4918-b9cf-479206ebf6d4,Coordination,false,System,Thu Feb 21 2019 19:35:00 GMT+0000 (Coordinated Universal Time),BJFER4LNYSV9,Thu Feb 21 2019 20:29:29 GMT+0000 (Coordinated Universal Time),,
7d6043ca-2409-4d8f-a6fa-3fa921fe1453,49df69ab-c266-4d49-951c-031b16f7a31f,6a21c043-6c89-4e3b-91a4-764b86661326,76a412f3-6196-4d83-9233-8533c934291a,Warranty,false,System,Wed Nov 14 2018 21:38:00 GMT+0000 (Coordinated Universal Time),System,Wed Nov 14 2018 21:38:00 GMT+0000 (Coordinated Universal Time),,
1ae62a04-0424-4249-8697-cee45c6c002e,49df69ab-c266-4d49-951c-031b16f7a31f,f7faa2d8-b375-42a4-8e5e-492c8930c706,d4d1d2c6-c41d-47ac-b8db-09a3b846ad4c,Design,true,,Tue Oct 16 2018 15:20:30 GMT+0000 (Coordinated Universal Time),,Tue Oct 16 2018 15:20:30 GMT+0000 (Coordinated Universal Time),,
659d4f64-2f2f-4dd8-9b7a-db756c05a165,49df69ab-c266-4d49-951c-031b16f7a31f,f7faa2d8-b375-42a4-8e5e-492c8930c706,d4d1d2c6-c41d-47ac-b8db-09a3b846ad4c,Existing Condition,true,,Mon Oct 22 2018 08:11:42 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:11:42 GMT+0000 (Coordinated Universal Time),,
1a12520a-5706-4daa-bfaf-f47a62947664,49df69ab-c266-4d49-951c-031b16f7a31f,f7faa2d8-b375-42a4-8e5e-492c8930c706,d4d1d2c6-c41d-47ac-b8db-09a3b846ad4c,Building Code,true,,Mon Oct 22 2018 08:11:42 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:11:42 GMT+0000 (Coordinated Universal Time),,
9f69d2ec-11a1-4189-842d-0e10c02c1b0a,49df69ab-c266-4d49-951c-031b16f7a31f,f7faa2d8-b375-42a4-8e5e-492c8930c706,d4d1d2c6-c41d-47ac-b8db-09a3b846ad4c,Work to Complete,true,,Mon Oct 22 2018 08:11:42 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:11:42 GMT+0000 (Coordinated Universal Time),,
cca91d15-8db8-4c7d-a5f7-855cc0e610e1,49df69ab-c266-4d49-951c-031b16f7a31f,f7faa2d8-b375-42a4-8e5e-492c8930c706,d4d1d2c6-c41d-47ac-b8db-09a3b846ad4c,Client Feedback,true,,Mon Oct 22 2018 08:11:42 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:11:42 GMT+0000 (Coordinated Universal Time),,
787bd5ef-0925-4d16-93a4-8ae843a87557,49df69ab-c266-4d49-951c-031b16f7a31f,f7faa2d8-b375-42a4-8e5e-492c8930c706,d4d1d2c6-c41d-47ac-b8db-09a3b846ad4c,Requirement Change,true,,Mon Oct 22 2018 08:11:42 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:11:42 GMT+0000 (Coordinated Universal Time),,
113c2547-38e4-4db3-b30a-f43d8390c876,49df69ab-c266-4d49-951c-031b16f7a31f,d91a9c78-1425-4078-b531-d52d4c0402df,9972f6c0-8fe5-4386-9e60-e60548e45982,Commissioning,false,System,Tue May 14 2019 18:21:00 GMT+0000 (Coordinated Universal Time),BJFER4LNYSV9,Wed Jun 05 2019 18:07:00 GMT+0000 (Coordinated Universal Time),,
9098eb4b-48f2-4902-9e13-09481467a4bf,49df69ab-c266-4d49-951c-031b16f7a31f,06280667-18de-43c2-b8e2-a00d341c3d9b,e3ed6504-9951-4888-9bf9-6dd7f2e0a3f7,Commissioning,true,System,Mon Jun 17 2019 21:37:30 GMT+0000 (Coordinated Universal Time),System,Mon Jun 17 2019 21:37:30 GMT+0000 (Coordinated Universal Time),,
5436a8db-91b0-45ac-a28e-fd8e661c328f,49df69ab-c266-4d49-951c-031b16f7a31f,6da88f3c-1862-4707-93e2-17d21741e53c,8fd58e41-81a9-47c5-a69e-bdb087b50b9d,Pre-Punch List,true,System,Wed Feb 13 2019 23:02:00 GMT+0000 (Coordinated Universal Time),System,Wed Feb 13 2019 23:02:00 GMT+0000 (Coordinated Universal Time),,
e36d5bc1-3a2e-4ced-b3ed-b673a81d9a2d,49df69ab-c266-4d49-951c-031b16f7a31f,6da88f3c-1862-4707-93e2-17d21741e53c,8fd58e41-81a9-47c5-a69e-bdb087b50b9d,Punch List,true,System,Wed Feb 13 2019 23:02:00 GMT+0000 (Coordinated Universal Time),System,Wed Feb 13 2019 23:02:00 GMT+0000 (Coordinated Universal Time),,
7736d664-34a1-4429-bd1c-5c7884741cac,49df69ab-c266-4d49-951c-031b16f7a31f,e3b35ade-be04-4d19-a79a-81e3ba81179e,25e7dad8-7e33-461f-9307-52c35035dd22,Quality,true,System,Thu Aug 02 2018 08:38:48 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 08:38:48 GMT+0000 (Coordinated Universal Time),,
dd8b752a-c83f-4a09-a1c6-f02f8ac43f74,49df69ab-c266-4d49-951c-031b16f7a31f,6a21c043-6c89-4e3b-91a4-764b86661326,03758369-8c3a-4c33-a9ba-a14d8aedd079,Safety,true,System,Wed Nov 14 2018 21:38:00 GMT+0000 (Coordinated Universal Time),System,Wed Nov 14 2018 21:38:00 GMT+0000 (Coordinated Universal Time),,
e6bd5b4f-b909-41a0-91b3-ff5d3c0f6733,49df69ab-c266-4d49-951c-031b16f7a31f,6a21c043-6c89-4e3b-91a4-764b86661326,03758369-8c3a-4c33-a9ba-a14d8aedd079,Quality,true,System,Wed Nov 14 2018 21:38:00 GMT+0000 (Coordinated Universal Time),System,Wed Nov 14 2018 21:38:00 GMT+0000 (Coordinated Universal Time),,
0549d588-4983-4382-88e3-fb61afebf814,49df69ab-c266-4d49-951c-031b16f7a31f,6a21c043-6c89-4e3b-91a4-764b86661326,03758369-8c3a-4c33-a9ba-a14d8aedd079,Observation,true,System,Wed Nov 14 2018 21:38:00 GMT+0000 (Coordinated Universal Time),System,Wed Nov 14 2018 21:38:00 GMT+0000 (Coordinated Universal Time),,
2190efc9-b6fa-4d0e-99db-3a56b8265b69,49df69ab-c266-4d49-951c-031b16f7a31f,57699037-af81-47f1-aae0-c682a641e267,9894078e-90b9-4f2f-b8a0-cf20b8690470,Existing Condition,true,,Mon Oct 22 2018 08:19:46 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:19:46 GMT+0000 (Coordinated Universal Time),,
cbc8a435-b71e-453f-9fda-bb986ed6d275,49df69ab-c266-4d49-951c-031b16f7a31f,57699037-af81-47f1-aae0-c682a641e267,9894078e-90b9-4f2f-b8a0-cf20b8690470,Building Code,true,,Mon Oct 22 2018 08:19:46 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:19:46 GMT+0000 (Coordinated Universal Time),,
84b191d7-07d6-4a75-8bf8-d9a35d992581,49df69ab-c266-4d49-951c-031b16f7a31f,57699037-af81-47f1-aae0-c682a641e267,9894078e-90b9-4f2f-b8a0-cf20b8690470,Work to Complete,true,,Mon Oct 22 2018 08:19:46 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:19:46 GMT+0000 (Coordinated Universal Time),,
5ad56423-c159-46be-be29-eae10e4da601,49df69ab-c266-4d49-951c-031b16f7a31f,57699037-af81-47f1-aae0-c682a641e267,9894078e-90b9-4f2f-b8a0-cf20b8690470,Client Feedback,true,,Mon Oct 22 2018 08:19:46 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:19:46 GMT+0000 (Coordinated Universal Time),,
dba2dd34-5d4b-4735-a7e6-12742cf6c766,49df69ab-c266-4d49-951c-031b16f7a31f,57699037-af81-47f1-aae0-c682a641e267,9894078e-90b9-4f2f-b8a0-cf20b8690470,Requirement Change,true,,Mon Oct 22 2018 08:19:46 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:19:46 GMT+0000 (Coordinated Universal Time),,
f4cbf757-9fed-437c-8b0e-462f4937c56c,49df69ab-c266-4d49-951c-031b16f7a31f,57699037-af81-47f1-aae0-c682a641e267,9894078e-90b9-4f2f-b8a0-cf20b8690470,Design,true,,Tue Oct 16 2018 11:22:00 GMT+0000 (Coordinated Universal Time),,Tue Oct 16 2018 11:22:00 GMT+0000 (Coordinated Universal Time),,
a28cc07b-2abc-4ebe-9c10-90c1d8f36184,49df69ab-c266-4d49-951c-031b16f7a31f,8408394f-a7b3-4180-99fc-2551c7ab40aa,684ffef1-a7f9-44db-a8c2-ce5c352e493c,Work to Complete,false,System,Tue May 21 2019 18:55:30 GMT+0000 (Coordinated Universal Time),System,Tue May 21 2019 18:55:30 GMT+0000 (Coordinated Universal Time),,
5b9d1b78-be09-4062-abb1-d7a0f9e98578,49df69ab-c266-4d49-951c-031b16f7a31f,8408394f-a7b3-4180-99fc-2551c7ab40aa,684ffef1-a7f9-44db-a8c2-ce5c352e493c,Work List,false,System,Tue May 21 2019 18:55:30 GMT+0000 (Coordinated Universal Time),System,Tue May 21 2019 18:55:30 GMT+0000 (Coordinated Universal Time),,
7ca06b4b-b65f-42cc-b2e0-daba25ad1234,49df69ab-c266-4d49-951c-031b16f7a31f,d694dc44-8f00-475b-80a2-303ad5c7ee41,03eb1928-d637-40ea-97e3-4131aa88cede,Existing Condition,true,,Mon Oct 22 2018 08:20:48 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:20:48 GMT+0000 (Coordinated Universal Time),,
4e60c97e-9f85-4f96-aa36-c510d58c02b7,49df69ab-c266-4d49-951c-031b16f7a31f,d694dc44-8f00-475b-80a2-303ad5c7ee41,03eb1928-d637-40ea-97e3-4131aa88cede,Building Code,true,,Mon Oct 22 2018 08:20:48 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:20:48 GMT+0000 (Coordinated Universal Time),,
e5215554-1244-415c-b64c-29c2791990aa,49df69ab-c266-4d49-951c-031b16f7a31f,d694dc44-8f00-475b-80a2-303ad5c7ee41,03eb1928-d637-40ea-97e3-4131aa88cede,Work to Complete,true,,Mon Oct 22 2018 08:20:48 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:20:48 GMT+0000 (Coordinated Universal Time),,
304e7adc-359d-4710-90aa-694b181991ad,49df69ab-c266-4d49-951c-031b16f7a31f,d694dc44-8f00-475b-80a2-303ad5c7ee41,03eb1928-d637-40ea-97e3-4131aa88cede,Client Feedback,true,,Mon Oct 22 2018 08:20:48 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:20:48 GMT+0000 (Coordinated Universal Time),,
1dd6a733-9425-4dbd-abcf-670334105e17,49df69ab-c266-4d49-951c-031b16f7a31f,d694dc44-8f00-475b-80a2-303ad5c7ee41,03eb1928-d637-40ea-97e3-4131aa88cede,Requirement Change,true,,Mon Oct 22 2018 08:20:48 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:20:48 GMT+0000 (Coordinated Universal Time),,
8812630d-8c77-4228-9e2f-060abc29f4bb,49df69ab-c266-4d49-951c-031b16f7a31f,d694dc44-8f00-475b-80a2-303ad5c7ee41,03eb1928-d637-40ea-97e3-4131aa88cede,Design,true,,Tue Oct 16 2018 11:24:12 GMT+0000 (Coordinated Universal Time),,Tue Oct 16 2018 11:24:12 GMT+0000 (Coordinated Universal Time),,
dd8b51c7-4c5b-4824-aa34-42871656a3bc,49df69ab-c266-4d49-951c-031b16f7a31f,1be6b436-01d1-4a6c-9ba2-923217293100,10aee1c7-0c5d-4535-a44c-4b5d91b7032d,Quality,true,System,Tue Jul 09 2019 20:47:30 GMT+0000 (Coordinated Universal Time),System,Tue Jul 09 2019 20:47:30 GMT+0000 (Coordinated Universal Time),,
028edcb0-7ddf-408a-b329-06017ea78a32,49df69ab-c266-4d49-951c-031b16f7a31f,3f015dbe-e53c-4640-a5e1-c4d54a777c92,f6f5af2f-5474-43db-a3ae-deff1a418a81,Clash,true,System,Fri Feb 01 2019 19:24:00 GMT+0000 (Coordinated Universal Time),System,Fri Feb 01 2019 19:24:00 GMT+0000 (Coordinated Universal Time),,
cd76f9f0-5798-4eaa-8166-892ef9dcd294,49df69ab-c266-4d49-951c-031b16f7a31f,3f015dbe-e53c-4640-a5e1-c4d54a777c92,f6f5af2f-5474-43db-a3ae-deff1a418a81,Coordination,true,System,Fri Feb 01 2019 19:24:00 GMT+0000 (Coordinated Universal Time),System,Fri Feb 01 2019 19:24:00 GMT+0000 (Coordinated Universal Time),,
aa061b6b-99fa-4d8c-b1ed-70572326d637,49df69ab-c266-4d49-951c-031b16f7a31f,5a7ade0f-818d-4a2d-bee9-7e7115b2e7dd,918ea615-95ae-4492-8532-423cab9e6ad5,Safety Infraction,true,System,Thu Aug 02 2018 07:58:58 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 07:58:58 GMT+0000 (Coordinated Universal Time),,
d3b6ee19-8c08-404f-9796-b9034bbc828e,49df69ab-c266-4d49-951c-031b16f7a31f,5a7ade0f-818d-4a2d-bee9-7e7115b2e7dd,918ea615-95ae-4492-8532-423cab9e6ad5,Safety,true,System,Thu Aug 02 2018 07:58:58 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 07:58:58 GMT+0000 (Coordinated Universal Time),,
c634031f-c978-4f08-a8fa-431c0d909141,49df69ab-c266-4d49-951c-031b16f7a31f,f69194b9-8fad-4cba-a724-091853457fb3,959ab4b0-4ad0-4b1d-b440-c4fb29234e8d,Pre-Punch List,true,System,Thu Sep 26 2019 18:39:00 GMT+0000 (Coordinated Universal Time),System,Thu Sep 26 2019 18:39:00 GMT+0000 (Coordinated Universal Time),,
e0096202-f87b-47a1-9ca1-b59501dd4694,49df69ab-c266-4d49-951c-031b16f7a31f,f69194b9-8fad-4cba-a724-091853457fb3,959ab4b0-4ad0-4b1d-b440-c4fb29234e8d,Punch List,true,System,Thu Sep 26 2019 18:39:00 GMT+0000 (Coordinated Universal Time),System,Thu Sep 26 2019 18:39:00 GMT+0000 (Coordinated Universal Time),,
0b46b0f7-dee5-4365-acec-ceecf4239be4,49df69ab-c266-4d49-951c-031b16f7a31f,e0f25c39-e2ea-4a16-999b-2a2585e5eac6,e7838fa1-21aa-489c-a613-a505b6592a7d,Safety Infraction,false,System,Mon Sep 30 2019 20:29:00 GMT+0000 (Coordinated Universal Time),System,Mon Sep 30 2019 20:29:00 GMT+0000 (Coordinated Universal Time),,
c34b093e-07a9-44d6-a0d9-5fb75f260036,49df69ab-c266-4d49-951c-031b16f7a31f,e0f25c39-e2ea-4a16-999b-2a2585e5eac6,e7838fa1-21aa-489c-a613-a505b6592a7d,Safety,true,System,Mon Sep 30 2019 20:29:00 GMT+0000 (Coordinated Universal Time),System,Mon Sep 30 2019 20:29:00 GMT+0000 (Coordinated Universal Time),,
2960ebfd-f025-413a-8378-72db8ccf9e0c,49df69ab-c266-4d49-951c-031b16f7a31f,75de1598-6a7c-4252-83fd-73272839e1eb,2ca65459-4cdb-4592-9651-eda89fe1faec,Commissioning,true,System,Mon Dec 02 2019 20:11:00 GMT+0000 (Coordinated Universal Time),System,Mon Dec 02 2019 20:11:00 GMT+0000 (Coordinated Universal Time),,
5e33ac79-edd9-410f-8765-c94462dc82c4,49df69ab-c266-4d49-951c-031b16f7a31f,8c8a470e-1b26-4f53-bf17-a0c32062fe74,56a1ceb5-70e7-4043-8e2f-df1f009f6fc5,Safety Infraction,true,System,Thu Aug 02 2018 08:22:14 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 08:22:14 GMT+0000 (Coordinated Universal Time),,
ca693a76-31fb-4284-a8de-3de9273c50f6,49df69ab-c266-4d49-951c-031b16f7a31f,8c8a470e-1b26-4f53-bf17-a0c32062fe74,56a1ceb5-70e7-4043-8e2f-df1f009f6fc5,Safety,true,System,Thu Aug 02 2018 08:22:14 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 08:22:14 GMT+0000 (Coordinated Universal Time),,
6d70201e-5592-4e21-8a23-5a8d9d11e2d8,49df69ab-c266-4d49-951c-031b16f7a31f,29cae008-765c-447b-857a-51f6b2df4199,c6f15bea-d747-4d90-9961-311d02335d79,Warranty,false,System,Wed Oct 30 2019 15:12:00 GMT+0000 (Coordinated Universal Time),System,Wed Oct 30 2019 15:12:00 GMT+0000 (Coordinated Universal Time),,
71c596a8-6158-40b6-b7f9-7b878f2a23ba,49df69ab-c266-4d49-951c-031b16f7a31f,55dbd6ba-a77b-401c-bb36-dc066d9c5afa,b6b49796-8c1e-4350-b958-05ab827370e3,Commissioning,true,System,Thu Aug 02 2018 07:55:25 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 07:55:25 GMT+0000 (Coordinated Universal Time),,
0bbecaeb-fd71-4698-9f77-5d059bc52269,49df69ab-c266-4d49-951c-031b16f7a31f,dee027c1-2fa7-4c56-863e-c539f9e26b23,2a7eb892-6436-4012-bccd-9c589cb13e5b,Commissioning,true,System,Thu Mar 14 2019 22:13:00 GMT+0000 (Coordinated Universal Time),System,Thu Mar 14 2019 22:13:00 GMT+0000 (Coordinated Universal Time),,
b3b5a450-49dc-48a3-b9e2-f078b4cd3698,49df69ab-c266-4d49-951c-031b16f7a31f,9b07fa74-0286-4d78-a9f2-64e70126ab4e,5dc751f1-24d9-4976-b207-2e4f983e674a,Safety Infraction,true,System,Thu Aug 02 2018 08:39:01 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 08:39:01 GMT+0000 (Coordinated Universal Time),,
f68c0366-8517-4b57-bb95-bb99fe143354,49df69ab-c266-4d49-951c-031b16f7a31f,9b07fa74-0286-4d78-a9f2-64e70126ab4e,5dc751f1-24d9-4976-b207-2e4f983e674a,Safety,true,System,Thu Aug 02 2018 08:39:01 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 08:39:01 GMT+0000 (Coordinated Universal Time),,
887acbfd-2064-4627-bba7-397d58ea0026,49df69ab-c266-4d49-951c-031b16f7a31f,d518784e-5a36-43f2-b1d5-ac74c579e053,78543321-5dfa-4d2b-a49c-9378574f8e54,Work to Complete,false,System,Thu Aug 02 2018 08:20:07 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 08:20:07 GMT+0000 (Coordinated Universal Time),,
0cacd6bb-2f33-4f05-b836-afcf10a6cd43,49df69ab-c266-4d49-951c-031b16f7a31f,d518784e-5a36-43f2-b1d5-ac74c579e053,78543321-5dfa-4d2b-a49c-9378574f8e54,Work List,false,System,Thu Aug 02 2018 08:20:07 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 08:20:07 GMT+0000 (Coordinated Universal Time),,
83a4def1-87dc-456d-b4cd-756071020a91,49df69ab-c266-4d49-951c-031b16f7a31f,078c3812-7e39-4e59-978a-16dfdb93164f,1313a4ae-80ad-4445-be40-94287a0bc109,Safety,true,System,Mon Mar 04 2019 16:44:30 GMT+0000 (Coordinated Universal Time),System,Mon Mar 04 2019 16:44:30 GMT+0000 (Coordinated Universal Time),,
d6e29a4a-36e9-4ae5-b1a9-c772fa824462,49df69ab-c266-4d49-951c-031b16f7a31f,078c3812-7e39-4e59-978a-16dfdb93164f,1313a4ae-80ad-4445-be40-94287a0bc109,Quality,true,System,Mon Mar 04 2019 16:44:30 GMT+0000 (Coordinated Universal Time),System,Mon Mar 04 2019 16:44:30 GMT+0000 (Coordinated Universal Time),,
26340c01-ca58-4293-b100-2cfb8433fb2f,49df69ab-c266-4d49-951c-031b16f7a31f,078c3812-7e39-4e59-978a-16dfdb93164f,1313a4ae-80ad-4445-be40-94287a0bc109,Observation,true,System,Mon Mar 04 2019 16:44:30 GMT+0000 (Coordinated Universal Time),System,Mon Mar 04 2019 16:44:30 GMT+0000 (Coordinated Universal Time),,
2c40d270-257e-4516-9229-c2c7d06805a2,49df69ab-c266-4d49-951c-031b16f7a31f,e565bcde-0f67-45e1-bf3c-8ab85db042a6,88573841-e3f8-4035-9db4-1ea90df023a8,Existing Condition,true,,Mon Oct 22 2018 08:12:57 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:12:57 GMT+0000 (Coordinated Universal Time),,
454a12e7-aad5-41bd-adab-a68c5f6fd623,49df69ab-c266-4d49-951c-031b16f7a31f,e565bcde-0f67-45e1-bf3c-8ab85db042a6,88573841-e3f8-4035-9db4-1ea90df023a8,Building Code,true,,Mon Oct 22 2018 08:12:57 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:12:57 GMT+0000 (Coordinated Universal Time),,
7663c7a7-4840-40e9-aeec-4dba0a2ef5f2,49df69ab-c266-4d49-951c-031b16f7a31f,e565bcde-0f67-45e1-bf3c-8ab85db042a6,88573841-e3f8-4035-9db4-1ea90df023a8,Work to Complete,true,,Mon Oct 22 2018 08:12:57 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:12:57 GMT+0000 (Coordinated Universal Time),,
8fadd32e-b5fb-4b27-a815-5c3446ca751c,49df69ab-c266-4d49-951c-031b16f7a31f,e565bcde-0f67-45e1-bf3c-8ab85db042a6,88573841-e3f8-4035-9db4-1ea90df023a8,Client Feedback,true,,Mon Oct 22 2018 08:12:57 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:12:57 GMT+0000 (Coordinated Universal Time),,
0e6817c7-e265-4b47-958d-979841776c12,49df69ab-c266-4d49-951c-031b16f7a31f,e565bcde-0f67-45e1-bf3c-8ab85db042a6,88573841-e3f8-4035-9db4-1ea90df023a8,Requirement Change,true,,Mon Oct 22 2018 08:12:57 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:12:57 GMT+0000 (Coordinated Universal Time),,
a9711077-184a-4edb-a984-afdf4853d438,49df69ab-c266-4d49-951c-031b16f7a31f,e565bcde-0f67-45e1-bf3c-8ab85db042a6,88573841-e3f8-4035-9db4-1ea90df023a8,Design,true,,Tue Oct 16 2018 10:55:06 GMT+0000 (Coordinated Universal Time),,Tue Oct 16 2018 10:55:06 GMT+0000 (Coordinated Universal Time),,
5983ae09-9e42-462a-b6ec-77635d3bc3a7,49df69ab-c266-4d49-951c-031b16f7a31f,18c05a50-6df1-4364-b904-295abbb9faa5,b2450c94-f664-4b90-bf8f-3e7e180b240e,Clash,true,,Mon Oct 22 2018 08:34:19 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:34:19 GMT+0000 (Coordinated Universal Time),,
19065f2e-ef22-454c-89fa-d1ca07671ea0,49df69ab-c266-4d49-951c-031b16f7a31f,18c05a50-6df1-4364-b904-295abbb9faa5,b2450c94-f664-4b90-bf8f-3e7e180b240e,Coordination,true,,Tue Oct 16 2018 11:38:28 GMT+0000 (Coordinated Universal Time),,Tue Oct 16 2018 11:38:28 GMT+0000 (Coordinated Universal Time),,
adf8e53e-a49a-49c4-b4aa-7f066d8c3a10,49df69ab-c266-4d49-951c-031b16f7a31f,8408394f-a7b3-4180-99fc-2551c7ab40aa,98bb40be-0df4-40b3-b90f-25e843839a1d,Quality,true,System,Tue May 21 2019 18:55:30 GMT+0000 (Coordinated Universal Time),System,Tue May 21 2019 18:55:30 GMT+0000 (Coordinated Universal Time),,
0cd56ccb-2dd5-416e-9fe1-8966be281487,49df69ab-c266-4d49-951c-031b16f7a31f,145ff078-523c-49b0-a41d-637f0ba84294,1e8d89fa-a27a-46e1-a201-ebb7c6ea1a6d,Quality,true,,Mon Nov 05 2018 20:19:00 GMT+0000 (Coordinated Universal Time),,Mon Nov 05 2018 20:19:00 GMT+0000 (Coordinated Universal Time),,
39074e17-8190-4c01-b516-5d8cf02850d8,49df69ab-c266-4d49-951c-031b16f7a31f,f4049202-f19d-4115-8ca2-dc16d9140b51,64dc4ff5-0540-4407-9bc6-6969d0ceea4b,Pre-Punch List,true,System,Thu Aug 02 2018 07:56:04 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 07:56:04 GMT+0000 (Coordinated Universal Time),,
f52940f9-8d98-4cdd-867e-0a744c1812a2,49df69ab-c266-4d49-951c-031b16f7a31f,f4049202-f19d-4115-8ca2-dc16d9140b51,64dc4ff5-0540-4407-9bc6-6969d0ceea4b,Punch List,true,System,Thu Aug 02 2018 07:56:04 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 07:56:04 GMT+0000 (Coordinated Universal Time),,
60839e16-00fd-4d78-9332-aac7c70fbf74,49df69ab-c266-4d49-951c-031b16f7a31f,93cdf270-96b8-405c-9296-08e33fe96b8c,179b3307-fa9f-4d01-9f11-99db106102c4,Safety Infraction,true,System,Mon Jun 17 2019 10:39:43 GMT+0000 (Coordinated Universal Time),System,Mon Jun 17 2019 10:39:43 GMT+0000 (Coordinated Universal Time),,
d633d6fa-b2cb-4ffb-b14e-a8ec4c2606e9,49df69ab-c266-4d49-951c-031b16f7a31f,93cdf270-96b8-405c-9296-08e33fe96b8c,179b3307-fa9f-4d01-9f11-99db106102c4,Safety,true,System,Mon Jun 17 2019 10:39:43 GMT+0000 (Coordinated Universal Time),System,Mon Jun 17 2019 10:39:43 GMT+0000 (Coordinated Universal Time),,
debbded4-c15c-474c-8dc6-497ce191847b,49df69ab-c266-4d49-951c-031b16f7a31f,f72a336a-136a-41d3-9336-e1c5ad47ed5a,8879e577-1e1b-41e7-9268-9707dfc8ab3c,Pre-Punch List,true,System,Wed Jul 24 2019 12:45:30 GMT+0000 (Coordinated Universal Time),System,Wed Jul 24 2019 12:45:30 GMT+0000 (Coordinated Universal Time),,
6300751e-565c-4b5d-9f7f-0f847560645d,49df69ab-c266-4d49-951c-031b16f7a31f,f72a336a-136a-41d3-9336-e1c5ad47ed5a,8879e577-1e1b-41e7-9268-9707dfc8ab3c,Punch List,true,System,Wed Jul 24 2019 12:45:30 GMT+0000 (Coordinated Universal Time),System,Wed Jul 24 2019 12:45:30 GMT+0000 (Coordinated Universal Time),,
c01544e3-9edf-4900-a536-bb8b8ba603e8,49df69ab-c266-4d49-951c-031b16f7a31f,764f3519-6fc2-40de-acd2-e71275aa84e9,e708d36e-cca7-4f51-8030-4c8c1eab1826,Safety,false,System,Thu Sep 26 2019 20:30:30 GMT+0000 (Coordinated Universal Time),System,Thu Sep 26 2019 20:30:30 GMT+0000 (Coordinated Universal Time),,
